transcript_id;mi_quality;topic;utterance_id;interlocutor_new;utterance_text_deepseek;;;
13;high;adhering to medical procedure;8;Therapist;Of course, and that’s exactly what we’re here to figure out together. Before vaccines were available, many children got very sick from diseases like measles, polio, and whooping cough. Some even died or had lifelong disabilities, like paralysis or brain damage. Vaccines were developed to protect kids from those risks.;;;
13;high;adhering to medical procedure;9;Client;Wow, I didn’t realize it was that serious. I’ve never even heard of polio.;;;
13;high;adhering to medical procedure;10;Therapist;That’s actually a good thing—it means vaccines have been so effective that many of these diseases are rare now. But because of that, it’s easy to forget how dangerous they can be. How does this information sit with you?;;;
13;high;adhering to medical procedure;11;Client;I mean, I guess it makes sense. I just want Lilly to be healthy and safe. I don’t want to take any chances with her.;;;
13;high;adhering to medical procedure;12;Therapist;That’s completely understandable. It’s clear how much you care about her well-being. Vaccines are one way to help protect her from those serious risks. How do you feel about moving forward with them today?;;;
13;high;adhering to medical procedure;13;Client;I think it’s okay. I just want to do what’s best for her.;;;
13;high;adhering to medical procedure;14;Therapist;That’s a great mindset. It’s always good to ask questions and make informed decisions. You’re doing a wonderful job as a parent, Mrs. Smith. Let’s take it step by step, and I’m here to answer any other questions you might have.;;;
14;high;diet and weight loss management;0;Therapist;So, I hear your overall goal is to not give up the things you enjoy but to cut back on how much you have. Is that right?;;;
14;high;diet and weight loss management;1;Client;Yeah, that’s pretty much it. I don’t want to completely stop, but I need to find a better balance.;;;
14;high;diet and weight loss management;2;Therapist;That makes sense. It sounds like this is really important to you. On a scale of 0 to 10, where 0 is not at all confident and 10 is extremely confident, how confident are you right now about starting this new plan?;;;
14;high;diet and weight loss management;3;Client;Hmm, I’d say about a six.;;;
14;high;diet and weight loss management;4;Therapist;A six. That’s a good starting point. What makes it a six and not lower?;;;
14;high;diet and weight loss management;5;Client;Well, I’ve wanted to make this change for a long time. Ever since I was a teenager, I’ve been conscious of my health and how I feel in my body.;;;
14;high;diet and weight loss management;6;Therapist;That’s a long time to carry this goal. What’s kept it alive for you all these years?;;;
14;high;diet and weight loss management;7;Client;I think it’s because I’ve always admired my friends who are really active and healthy. They play soccer, hike, and just seem so energetic. I want to feel that way too—not necessarily to look like them, but to feel strong and confident in myself.;;;
14;high;diet and weight loss management;8;Therapist;That’s a powerful motivation—wanting to feel strong and confident. What would it mean to you to achieve that?;;;
14;high;diet and weight loss management;9;Client;It would mean everything. I’d feel like I’m finally taking control of my life and doing something for myself.;;;
14;high;diet and weight loss management;10;Therapist;That’s a really meaningful vision. So, if we go back to the scale, you said you’re at a six right now, but you mentioned that when you go home and see the food, it might drop to a four. What’s different about the times when you feel more confident versus when you feel less confident?;;;
14;high;diet and weight loss management;11;Client;I think it’s about mindset. When I’m here talking about it, I feel motivated and ready to take it on. But at home, it’s like reality hits, and I get overwhelmed by how hard it feels.;;;
14;high;diet and weight loss management;12;Therapist;That’s a really honest reflection. It’s common for motivation to shift depending on the situation. What do you think could help you bridge that gap between feeling motivated here and staying motivated at home?;;;
14;high;diet and weight loss management;13;Client;I’m not entirely sure. Maybe having a plan or some kind of structure? Like, if I knew exactly what to do instead of just winging it, I might feel more in control.;;;
14;high;diet and weight loss management;14;Therapist;That’s a great insight. Having a plan can definitely help with feeling more in control. Let’s explore that a bit. What would a realistic, manageable plan look like for you?;;;
14;high;diet and weight loss management;15;Client;Maybe starting small, like cutting back on snacks during the week and saving them for the weekend. Or finding healthier alternatives for the foods I really love.;;;
14;high;diet and weight loss management;16;Therapist;Those are excellent ideas. Starting small and building from there can make the process feel less overwhelming. What strengths do you think you have that could help you stick to this plan?;;;
14;high;diet and weight loss management;17;Client;I’m pretty determined when I set my mind to something. And I’ve done hard things before, like when I trained for a 5K a few years ago. I didn’t think I could do it, but I stuck with it and finished the race.;;;
14;high;diet and weight loss management;18;Therapist;That’s amazing! It sounds like you have a lot of resilience and determination. How did you stay motivated during that time?;;;
14;high;diet and weight loss management;19;Client;I think it was because I had a clear goal and a timeline. I also had a friend who trained with me, so we kept each other accountable.;;;
14;high;diet and weight loss management;20;Therapist;That’s a great example of using structure and support to achieve a goal. Do you think something similar could work for this situation?;;;
14;high;diet and weight loss management;21;Client;Yeah, maybe. I could set smaller goals, like cutting back on one thing at a time, and maybe ask a friend to check in with me about it.;;;
14;high;diet and weight loss management;22;Therapist;That sounds like a solid plan. It’s clear you’ve thought a lot about this and have some great ideas. How do you feel now about moving forward with this approach?;;;
14;high;diet and weight loss management;23;Client;I feel better about it. It still feels challenging, but I think I can do it if I take it step by step.;;;
14;high;diet and weight loss management;24;Therapist;That’s a great attitude. Remember, progress doesn’t have to be perfect—it’s about moving forward. Let’s check in next time and see how it’s going.;;;
